session_uuid,item_id,qty_delta,category
03d81bfc-6406-46d2-85f7-fa1bd2ced911,560,450.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,830,300.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,23733,-4.5,SUPPLY
03d81bfc-6406-46d2-85f7-fa1bd2ced911,561,-41.0,SUPPLY
03d81bfc-6406-46d2-85f7-fa1bd2ced911,11232,80.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,9243,-343.0,SUPPLY
03d81bfc-6406-46d2-85f7-fa1bd2ced911,1747,198.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,811,180.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,868,125.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,13441,13.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,2434,-21.5,SUPPLY
03d81bfc-6406-46d2-85f7-fa1bd2ced911,995,1101177.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,13510,7.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,2552,-1.5,SUPPLY
03d81bfc-6406-46d2-85f7-fa1bd2ced911,19582,40.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,19677,1.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,566,250.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,563,225.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,554,-205.0,SUPPLY
03d81bfc-6406-46d2-85f7-fa1bd2ced911,2503,1.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,565,150.0,LOOT
03d81bfc-6406-46d2-85f7-fa1bd2ced911,7946,-8.0,SUPPLY
03d81bfc-6406-46d2-85f7-fa1bd2ced911,11962,-8.0,SUPPLY
03d81bfc-6406-46d2-85f7-fa1bd2ced911,892,600.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,560,450.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,830,400.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,23733,-5.5,SUPPLY
290bddc7-c087-434c-885d-8c2d002a06a1,561,-54.0,SUPPLY
290bddc7-c087-434c-885d-8c2d002a06a1,11232,240.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,9243,-434.0,SUPPLY
290bddc7-c087-434c-885d-8c2d002a06a1,1747,260.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,811,40.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,868,50.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,13441,6.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,11237,40.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,2434,-29.0,SUPPLY
290bddc7-c087-434c-885d-8c2d002a06a1,995,1353824.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,13510,2.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,452,6.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,2552,-1.75,SUPPLY
290bddc7-c087-434c-885d-8c2d002a06a1,19582,80.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,379,-2.0,SUPPLY
290bddc7-c087-434c-885d-8c2d002a06a1,987,1.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,19677,2.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,566,300.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,563,822.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,805,60.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,565,300.0,LOOT
290bddc7-c087-434c-885d-8c2d002a06a1,7946,-18.0,SUPPLY
290bddc7-c087-434c-885d-8c2d002a06a1,4697,-273.0,SUPPLY
290bddc7-c087-434c-885d-8c2d002a06a1,11962,-10.0,SUPPLY
290bddc7-c087-434c-885d-8c2d002a06a1,892,375.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,560,525.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,830,350.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,23733,-3.75,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,561,-31.0,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,9243,-253.0,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,1747,156.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,811,180.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,2491,3.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,985,1.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,19613,-1.0,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,868,100.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,11237,120.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,2434,-17.25,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,995,703124.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,13510,6.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,2552,-1.125,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,19582,80.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,379,-2.0,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,987,1.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,2363,1.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,566,100.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,563,443.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,805,30.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,565,200.0,LOOT
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,7946,-11.0,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,4697,-162.0,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,11962,-6.0,SUPPLY
e301bb0a-a8ca-4ff3-8d16-d167a43e4d56,892,375.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,560,300.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,830,100.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,23733,-1.5,SUPPLY
f3783e6d-4de4-428e-aab4-067be4ca45b1,561,-11.0,SUPPLY
f3783e6d-4de4-428e-aab4-067be4ca45b1,9243,-91.0,SUPPLY
f3783e6d-4de4-428e-aab4-067be4ca45b1,1747,66.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,811,60.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,13441,3.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,2434,-7.5,SUPPLY
f3783e6d-4de4-428e-aab4-067be4ca45b1,995,250810.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,13510,1.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,2552,-0.5,SUPPLY
f3783e6d-4de4-428e-aab4-067be4ca45b1,24364,1.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,19677,1.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,566,150.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,563,148.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,805,30.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,565,150.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,7946,-9.0,SUPPLY
f3783e6d-4de4-428e-aab4-067be4ca45b1,4697,-57.0,SUPPLY
f3783e6d-4de4-428e-aab4-067be4ca45b1,1163,2.0,LOOT
f3783e6d-4de4-428e-aab4-067be4ca45b1,11962,-3.0,SUPPLY
f3783e6d-4de4-428e-aab4-067be4ca45b1,892,375.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,19683,1.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,23733,-0.75,SUPPLY
77d8bc53-8240-4c20-ab3d-b93c0acbe172,561,-6.0,SUPPLY
77d8bc53-8240-4c20-ab3d-b93c0acbe172,11232,40.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,9243,-70.0,SUPPLY
77d8bc53-8240-4c20-ab3d-b93c0acbe172,1747,36.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,811,20.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,868,25.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,13441,1.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,2434,-4.0,SUPPLY
77d8bc53-8240-4c20-ab3d-b93c0acbe172,995,110406.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,13510,2.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,2552,-0.25,SUPPLY
77d8bc53-8240-4c20-ab3d-b93c0acbe172,563,150.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,554,-30.0,SUPPLY
77d8bc53-8240-4c20-ab3d-b93c0acbe172,565,50.0,LOOT
77d8bc53-8240-4c20-ab3d-b93c0acbe172,7946,-3.0,SUPPLY
77d8bc53-8240-4c20-ab3d-b93c0acbe172,11962,-2.0,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,560,225.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,830,350.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,23733,-2.25,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,561,-17.0,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,11232,80.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,1747,102.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,811,40.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,868,25.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,2434,-11.5,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,995,525270.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,13510,4.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,2552,-0.75,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,19582,40.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,987,1.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,566,150.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,563,-10.0,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,805,90.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,565,250.0,LOOT
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,21936,-130.0,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,7946,-6.0,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,4697,-95.0,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,11962,-4.0,SUPPLY
52644b91-9ca9-4cdf-a27a-9112bda2ea0c,892,450.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,19683,1.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,11232,40.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,868,25.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,13441,7.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,2434,-17.75,SUPPLY
4300808f-fddf-416a-a2b2-69b15c0422cf,13510,5.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,452,6.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,19677,1.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,4697,-130.0,SUPPLY
4300808f-fddf-416a-a2b2-69b15c0422cf,560,75.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,830,350.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,23733,-3.0,SUPPLY
4300808f-fddf-416a-a2b2-69b15c0422cf,561,-26.0,SUPPLY
4300808f-fddf-416a-a2b2-69b15c0422cf,9243,-310.0,SUPPLY
4300808f-fddf-416a-a2b2-69b15c0422cf,1747,144.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,811,20.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,2491,1.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,19681,1.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,11237,160.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,995,723080.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,2552,-1.0,SUPPLY
4300808f-fddf-416a-a2b2-69b15c0422cf,19582,40.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,379,-5.0,SUPPLY
4300808f-fddf-416a-a2b2-69b15c0422cf,566,150.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,565,100.0,LOOT
4300808f-fddf-416a-a2b2-69b15c0422cf,7946,-12.0,SUPPLY
4300808f-fddf-416a-a2b2-69b15c0422cf,11962,-6.0,SUPPLY
4300808f-fddf-416a-a2b2-69b15c0422cf,892,300.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,11232,200.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,868,175.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,13441,5.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,2434,-48.75,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,13510,7.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,452,15.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,19677,3.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,13391,-20.0,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,4697,-355.0,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,886,150.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,560,570.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,830,1000.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,23733,-9.5,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,561,-69.0,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,9243,-757.0,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,1747,429.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,811,240.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,11237,80.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,995,1564132.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,2552,-3.125,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,19582,80.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,379,-3.0,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,19679,1.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,566,900.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,563,515.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,805,180.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,565,700.0,LOOT
6621c323-d833-4b01-892c-d4a676b3125b,7946,-28.0,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,11962,-17.0,SUPPLY
6621c323-d833-4b01-892c-d4a676b3125b,892,1200.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,560,75.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,830,100.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,23733,-1.5,SUPPLY
7640ef96-e256-4935-8b7c-9b135956039f,561,-14.0,SUPPLY
7640ef96-e256-4935-8b7c-9b135956039f,9243,-98.0,SUPPLY
7640ef96-e256-4935-8b7c-9b135956039f,811,40.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,1747,76.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,1617,1.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,1305,1.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,13441,3.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,2434,-7.5,SUPPLY
7640ef96-e256-4935-8b7c-9b135956039f,995,455560.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,2552,-0.5,SUPPLY
7640ef96-e256-4935-8b7c-9b135956039f,566,100.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,563,150.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,565,50.0,LOOT
7640ef96-e256-4935-8b7c-9b135956039f,7946,-4.0,SUPPLY
7640ef96-e256-4935-8b7c-9b135956039f,4697,-70.0,SUPPLY
7640ef96-e256-4935-8b7c-9b135956039f,11962,-3.0,SUPPLY
7640ef96-e256-4935-8b7c-9b135956039f,892,75.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,560,300.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,830,300.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,23733,-4.0,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,561,-33.0,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,9243,-340.0,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,1747,190.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,811,120.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,985,1.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,19613,-1.0,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,868,50.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,13441,2.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,2434,-20.75,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,995,930745.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,13510,1.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,32344,-2.0,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,452,3.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,2552,-1.375,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,19582,40.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,566,300.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,13391,-89.0,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,563,525.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,554,-165.0,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,805,60.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,565,200.0,LOOT
d86a285f-c2e6-435f-9657-bb070bf2366a,7946,-13.0,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,11962,-7.0,SUPPLY
d86a285f-c2e6-435f-9657-bb070bf2366a,892,525.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,19683,1.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,11232,120.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,868,125.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,13441,24.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,2434,-62.25,SUPPLY
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,13510,10.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,1631,1.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,452,12.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,19677,2.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,4697,-476.0,SUPPLY
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,560,1575.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,830,1299.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,23733,-12.0,SUPPLY
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,561,-88.0,SUPPLY
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,9243,-757.0,SUPPLY
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,1747,565.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,811,280.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,985,2.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,24365,1.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,11237,400.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,995,2339623.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,2552,-4.125,SUPPLY
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,19582,160.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,566,1050.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,563,1314.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,805,210.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,565,700.0,LOOT
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,7946,-41.0,SUPPLY
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,11962,-23.0,SUPPLY
d70b7509-ce74-4aa9-bc14-40c062cdf9bc,892,1992.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,11232,160.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,868,50.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,2434,-21.0,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,13510,3.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,452,6.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,19677,1.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,4697,-168.0,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,560,525.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,830,300.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,23733,-4.0,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,561,-31.0,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,9243,-314.0,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,1247,1.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,1747,183.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,811,100.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,11237,120.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,995,803872.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,2552,-1.375,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,19582,40.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,379,-3.0,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,987,1.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,19679,1.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,566,350.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,563,-13.0,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,805,150.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,565,250.0,LOOT
864b1137-d459-4d79-9ea7-153d0e0a37f4,7946,-15.0,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,11962,-7.0,SUPPLY
864b1137-d459-4d79-9ea7-153d0e0a37f4,892,675.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,560,375.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,830,450.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,23733,-3.25,SUPPLY
60ff452b-17cf-4b6d-884b-8658dadf883c,561,-23.0,SUPPLY
60ff452b-17cf-4b6d-884b-8658dadf883c,11232,80.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,9243,-238.0,SUPPLY
60ff452b-17cf-4b6d-884b-8658dadf883c,1747,132.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,811,140.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,868,25.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,13441,4.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,2434,-16.25,SUPPLY
60ff452b-17cf-4b6d-884b-8658dadf883c,995,384199.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,13510,7.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,1631,1.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,1619,1.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,452,3.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,2552,-1.0,SUPPLY
60ff452b-17cf-4b6d-884b-8658dadf883c,19582,120.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,1215,1.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,566,250.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,563,225.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,554,-115.0,SUPPLY
60ff452b-17cf-4b6d-884b-8658dadf883c,805,90.0,LOOT
60ff452b-17cf-4b6d-884b-8658dadf883c,565,50.0,LOOT
